<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.12.01	02:59:00	1.09023	1.09024	1.09018	1.09019	29	0	0
2023.12.01	03:00:00	1.09013	1.09024	1.09013	1.09022	33	0	0
2023.12.01	03:01:00	1.09022	1.09058	1.09020	1.09054	33	0	0
2023.12.01	03:02:00	1.09054	1.09063	1.09050	1.09058	35	0	0
2023.12.01	03:03:00	1.09054	1.09059	1.09049	1.09053	28	0	0
2023.12.01	03:04:00	1.09048	1.09051	1.09043	1.09048	25	0	0
2023.12.01	03:05:00	1.09049	1.09055	1.09047	1.09054	28	0	0
2023.12.01	03:06:00	1.09055	1.09057	1.09046	1.09054	45	0	0
2023.12.01	03:07:00	1.09052	1.09065	1.09046	1.09064	29	0	0
2023.12.01	03:08:00	1.09065	1.09074	1.09063	1.09065	37	0	0
2023.12.01	03:09:00	1.09067	1.09074	1.09064	1.09074	39	0	0
2023.12.01	03:10:00	1.09074	1.09080	1.09072	1.09079	28	0	0
2023.12.01	03:11:00	1.09080	1.09081	1.09075	1.09080	48	0	0
2023.12.01	03:12:00	1.09081	1.09088	1.09079	1.09085	25	0	0
2023.12.01	03:13:00	1.09084	1.09096	1.09084	1.09084	31	0	0
2023.12.01	03:14:00	1.09084	1.09084	1.09069	1.09077	33	0	0
2023.12.01	03:15:00	1.09079	1.09089	1.09078	1.09081	39	0	0
2023.12.01	03:16:00	1.09084	1.09084	1.09073	1.09080	27	0	0
2023.12.01	03:17:00	1.09078	1.09086	1.09078	1.09083	21	0	0
2023.12.01	03:18:00	1.09082	1.09085	1.09078	1.09078	25	0	0
2023.12.01	03:19:00	1.09079	1.09093	1.09078	1.09093	25	0	0
2023.12.01	03:20:00	1.09090	1.09090	1.09077	1.09078	22	0	0
2023.12.01	03:21:00	1.09075	1.09080	1.09057	1.09058	33	0	0
2023.12.01	03:22:00	1.09057	1.09073	1.09056	1.09063	40	0	0
2023.12.01	03:23:00	1.09062	1.09079	1.09062	1.09079	17	0	0
2023.12.01	03:24:00	1.09078	1.09078	1.09068	1.09072	34	0	0
2023.12.01	03:25:00	1.09073	1.09080	1.09067	1.09068	23	0	0
2023.12.01	03:26:00	1.09071	1.09078	1.09068	1.09069	35	0	0
2023.12.01	03:27:00	1.09071	1.09079	1.09066	1.09069	21	0	0
2023.12.01	03:28:00	1.09070	1.09073	1.09065	1.09066	25	0	0
2023.12.01	03:29:00	1.09067	1.09070	1.09063	1.09069	23	0	0
2023.12.01	03:30:00	1.09069	1.09083	1.09069	1.09076	29	0	0
2023.12.01	03:31:00	1.09076	1.09081	1.09074	1.09079	26	0	0
2023.12.01	03:32:00	1.09078	1.09084	1.09078	1.09081	17	0	0
2023.12.01	03:33:00	1.09083	1.09085	1.09079	1.09084	19	0	0
2023.12.01	03:34:00	1.09085	1.09085	1.09079	1.09079	12	0	0
2023.12.01	03:35:00	1.09082	1.09084	1.09074	1.09084	20	0	0
2023.12.01	03:36:00	1.09084	1.09089	1.09084	1.09088	12	0	0
2023.12.01	03:37:00	1.09089	1.09089	1.09085	1.09089	15	0	0
2023.12.01	03:38:00	1.09089	1.09094	1.09089	1.09093	21	0	0
2023.12.01	03:39:00	1.09092	1.09094	1.09087	1.09089	27	0	0
2023.12.01	03:40:00	1.09090	1.09096	1.09088	1.09096	18	0	0
2023.12.01	03:41:00	1.09094	1.09103	1.09093	1.09100	20	0	0
2023.12.01	03:42:00	1.09098	1.09101	1.09094	1.09094	16	0	0
2023.12.01	03:43:00	1.09093	1.09099	1.09093	1.09099	25	0	0
2023.12.01	03:44:00	1.09097	1.09097	1.09088	1.09093	25	0	0
2023.12.01	03:45:00	1.09095	1.09098	1.09091	1.09097	37	0	0
2023.12.01	03:46:00	1.09094	1.09096	1.09090	1.09090	13	0	0
2023.12.01	03:47:00	1.09089	1.09094	1.09083	1.09084	15	0	0
2023.12.01	03:48:00	1.09087	1.09090	1.09084	1.09090	19	0	0
2023.12.01	03:49:00	1.09091	1.09092	1.09075	1.09076	25	0	0
2023.12.01	03:50:00	1.09075	1.09083	1.09074	1.09077	39	0	0
2023.12.01	03:51:00	1.09076	1.09087	1.09076	1.09083	33	0	0
2023.12.01	03:52:00	1.09083	1.09085	1.09074	1.09074	22	0	0
2023.12.01	03:53:00	1.09073	1.09074	1.09072	1.09072	7	0	0
2023.12.01	03:54:00	1.09070	1.09078	1.09069	1.09069	22	0	0
2023.12.01	03:55:00	1.09068	1.09072	1.09064	1.09070	19	0	0
2023.12.01	03:56:00	1.09072	1.09073	1.09060	1.09064	21	0	0
2023.12.01	03:57:00	1.09065	1.09075	1.09065	1.09067	18	0	0
2023.12.01	03:58:00	1.09065	1.09070	1.09062	1.09068	20	0	0
2023.12.01	03:59:00	1.09069	1.09079	1.09068	1.09069	25	0	0
2023.12.01	04:00:00	1.09069	1.09072	1.09066	1.09071	22	0	0
2023.12.01	04:01:00	1.09070	1.09077	1.09070	1.09074	18	0	0
2023.12.01	04:02:00	1.09073	1.09089	1.09073	1.09089	16	0	0
2023.12.01	04:03:00	1.09089	1.09090	1.09087	1.09089	16	0	0
2023.12.01	04:04:00	1.09093	1.09093	1.09089	1.09090	13	0	0
2023.12.01	04:05:00	1.09092	1.09093	1.09088	1.09088	14	0	0
2023.12.01	04:06:00	1.09089	1.09089	1.09085	1.09087	15	0	0
2023.12.01	04:07:00	1.09090	1.09090	1.09082	1.09083	21	0	0
2023.12.01	04:08:00	1.09087	1.09089	1.09087	1.09089	11	0	0
2023.12.01	04:09:00	1.09088	1.09093	1.09088	1.09091	17	0	0
2023.12.01	04:10:00	1.09090	1.09093	1.09083	1.09083	23	0	0
2023.12.01	04:11:00	1.09084	1.09084	1.09077	1.09083	23	0	0
2023.12.01	04:12:00	1.09082	1.09088	1.09082	1.09086	22	0	0
2023.12.01	04:13:00	1.09087	1.09089	1.09084	1.09089	23	0	0
2023.12.01	04:14:00	1.09088	1.09091	1.09079	1.09087	26	0	0
2023.12.01	04:15:00	1.09085	1.09086	1.09083	1.09084	8	0	0
2023.12.01	04:16:00	1.09083	1.09084	1.09079	1.09079	4	0	0
2023.12.01	04:17:00	1.09078	1.09082	1.09075	1.09077	14	0	0
2023.12.01	04:18:00	1.09076	1.09078	1.09074	1.09075	29	0	0
2023.12.01	04:19:00	1.09074	1.09079	1.09074	1.09078	15	0	0
2023.12.01	04:20:00	1.09078	1.09082	1.09078	1.09082	14	0	0
2023.12.01	04:21:00	1.09084	1.09092	1.09083	1.09088	21	0	0
2023.12.01	04:22:00	1.09088	1.09092	1.09088	1.09089	11	0	0
2023.12.01	04:23:00	1.09088	1.09089	1.09086	1.09087	12	0	0
2023.12.01	04:24:00	1.09088	1.09091	1.09086	1.09088	12	0	0
2023.12.01	04:25:00	1.09089	1.09089	1.09087	1.09089	22	0	0
2023.12.01	04:26:00	1.09088	1.09092	1.09088	1.09090	9	0	0
2023.12.01	04:27:00	1.09090	1.09090	1.09079	1.09088	10	0	0
2023.12.01	04:28:00	1.09087	1.09089	1.09086	1.09089	21	0	0
2023.12.01	04:29:00	1.09088	1.09092	1.09087	1.09088	6	0	0
2023.12.01	04:30:00	1.09089	1.09093	1.09088	1.09093	14	0	0
2023.12.01	04:31:00	1.09092	1.09093	1.09089	1.09092	10	0	0
2023.12.01	04:32:00	1.09093	1.09114	1.09093	1.09114	21	0	0
2023.12.01	04:33:00	1.09114	1.09118	1.09112	1.09114	24	0	0
2023.12.01	04:34:00	1.09112	1.09113	1.09106	1.09111	29	0	0
2023.12.01	04:35:00	1.09113	1.09113	1.09100	1.09101	21	0	0
2023.12.01	04:36:00	1.09102	1.09109	1.09099	1.09104	25	0	0
2023.12.01	04:37:00	1.09103	1.09110	1.09103	1.09108	25	0	0
2023.12.01	04:38:00	1.09108	1.09112	1.09099	1.09101	29	0	0
2023.12.01	04:39:00	1.09102	1.09106	1.09094	1.09106	20	0	0
2023.12.01	04:40:00	1.09106	1.09116	1.09106	1.09110	37	0	0
2023.12.01	04:41:00	1.09112	1.09118	1.09112	1.09118	30	0	0
2023.12.01	04:42:00	1.09118	1.09125	1.09117	1.09125	20	0	0
2023.12.01	04:43:00	1.09124	1.09128	1.09123	1.09128	29	0	0
2023.12.01	04:44:00	1.09127	1.09128	1.09123	1.09126	23	0	0
2023.12.01	04:45:00	1.09125	1.09128	1.09113	1.09113	24	0	0
2023.12.01	04:46:00	1.09112	1.09112	1.09108	1.09109	16	0	0
2023.12.01	04:47:00	1.09108	1.09110	1.09089	1.09093	33	0	0
2023.12.01	04:48:00	1.09090	1.09090	1.09079	1.09083	15	0	0
2023.12.01	04:49:00	1.09083	1.09083	1.09078	1.09078	7	0	0
2023.12.01	04:50:00	1.09077	1.09078	1.09069	1.09071	18	0	0
2023.12.01	04:51:00	1.09072	1.09074	1.09062	1.09067	17	0	0
2023.12.01	04:52:00	1.09067	1.09073	1.09066	1.09073	13	0	0
2023.12.01	04:53:00	1.09073	1.09084	1.09072	1.09081	20	0	0
2023.12.01	04:54:00	1.09082	1.09083	1.09074	1.09076	20	0	0
2023.12.01	04:55:00	1.09076	1.09078	1.09076	1.09077	19	0	0
2023.12.01	04:56:00	1.09076	1.09078	1.09076	1.09077	10	0	0
2023.12.01	04:57:00	1.09076	1.09078	1.09073	1.09074	17	0	0
2023.12.01	04:58:00	1.09075	1.09078	1.09066	1.09077	18	0	0
2023.12.01	04:59:00	1.09077	1.09078	1.09073	1.09076	21	0	0
2023.12.01	05:00:00	1.09077	1.09085	1.09077	1.09082	23	0	0
2023.12.01	05:01:00	1.09079	1.09082	1.09067	1.09067	27	0	0
2023.12.01	05:02:00	1.09066	1.09083	1.09063	1.09081	41	0	0
2023.12.01	05:03:00	1.09082	1.09082	1.09064	1.09064	30	0	0
2023.12.01	05:04:00	1.09065	1.09072	1.09065	1.09072	23	0	0
2023.12.01	05:05:00	1.09071	1.09077	1.09069	1.09077	31	0	0
2023.12.01	05:06:00	1.09076	1.09078	1.09067	1.09076	34	0	0
2023.12.01	05:07:00	1.09074	1.09075	1.09068	1.09068	21	0	0
2023.12.01	05:08:00	1.09070	1.09070	1.09065	1.09067	21	0	0
2023.12.01	05:09:00	1.09068	1.09069	1.09059	1.09064	25	0	0
2023.12.01	05:10:00	1.09064	1.09071	1.09064	1.09070	22	0	0
2023.12.01	05:11:00	1.09069	1.09071	1.09067	1.09068	23	0	0
2023.12.01	05:12:00	1.09069	1.09069	1.09067	1.09068	14	0	0
2023.12.01	05:13:00	1.09069	1.09074	1.09064	1.09064	33	0	0
2023.12.01	05:14:00	1.09067	1.09072	1.09067	1.09071	29	0	0
2023.12.01	05:15:00	1.09069	1.09081	1.09068	1.09081	26	0	0
2023.12.01	05:16:00	1.09079	1.09084	1.09079	1.09083	9	0	0
2023.12.01	05:17:00	1.09083	1.09093	1.09081	1.09093	21	0	0
2023.12.01	05:18:00	1.09094	1.09094	1.09083	1.09083	12	0	0
2023.12.01	05:19:00	1.09084	1.09090	1.09083	1.09083	17	0	0
2023.12.01	05:20:00	1.09082	1.09082	1.09073	1.09078	24	0	0
2023.12.01	05:21:00	1.09078	1.09083	1.09078	1.09082	11	0	0
2023.12.01	05:22:00	1.09083	1.09084	1.09082	1.09082	12	0	0
2023.12.01	05:23:00	1.09083	1.09083	1.09079	1.09079	12	0	0
2023.12.01	05:24:00	1.09080	1.09083	1.09079	1.09079	20	0	0
2023.12.01	05:25:00	1.09078	1.09083	1.09078	1.09082	14	0	0
2023.12.01	05:26:00	1.09081	1.09082	1.09072	1.09073	15	0	0
2023.12.01	05:27:00	1.09073	1.09077	1.09072	1.09074	9	0	0
2023.12.01	05:28:00	1.09073	1.09074	1.09071	1.09074	8	0	0
2023.12.01	05:29:00	1.09072	1.09073	1.09066	1.09066	7	0	0
2023.12.01	05:30:00	1.09066	1.09070	1.09062	1.09069	15	0	0
2023.12.01	05:31:00	1.09069	1.09069	1.09063	1.09064	11	0	0
2023.12.01	05:32:00	1.09063	1.09064	1.09061	1.09063	16	0	0
2023.12.01	05:33:00	1.09062	1.09063	1.09059	1.09059	3	0	0
2023.12.01	05:34:00	1.09057	1.09065	1.09057	1.09065	11	0	0
2023.12.01	05:35:00	1.09064	1.09064	1.09061	1.09062	6	0	0
2023.12.01	05:36:00	1.09062	1.09063	1.09059	1.09059	15	0	0
2023.12.01	05:37:00	1.09058	1.09059	1.09053	1.09054	16	0	0
2023.12.01	05:38:00	1.09053	1.09054	1.09053	1.09054	6	0	0
2023.12.01	05:39:00	1.09054	1.09054	1.09041	1.09044	19	0	0
2023.12.01	05:40:00	1.09043	1.09049	1.09041	1.09048	24	0	0
2023.12.01	05:41:00	1.09049	1.09050	1.09043	1.09043	10	0	0
2023.12.01	05:42:00	1.09042	1.09043	1.09038	1.09038	16	0	0
2023.12.01	05:43:00	1.09039	1.09044	1.09038	1.09043	12	0	0
2023.12.01	05:44:00	1.09044	1.09044	1.09038	1.09038	12	0	0
2023.12.01	05:45:00	1.09038	1.09044	1.09038	1.09044	16	0	0
2023.12.01	05:46:00	1.09043	1.09043	1.09036	1.09037	15	0	0
2023.12.01	05:47:00	1.09038	1.09039	1.09033	1.09038	10	0	0
2023.12.01	05:48:00	1.09037	1.09039	1.09023	1.09023	19	0	0
2023.12.01	05:49:00	1.09020	1.09020	1.09012	1.09013	24	0	0
2023.12.01	05:50:00	1.09012	1.09012	1.08997	1.09001	28	0	0
2023.12.01	05:51:00	1.09003	1.09008	1.09002	1.09008	19	0	0
2023.12.01	05:52:00	1.09007	1.09016	1.09007	1.09011	25	0	0
2023.12.01	05:53:00	1.09012	1.09017	1.09004	1.09008	22	0	0
2023.12.01	05:54:00	1.09009	1.09010	1.09002	1.09004	32	0	0
2023.12.01	05:55:00	1.09003	1.09007	1.09002	1.09006	7	0	0
2023.12.01	05:56:00	1.09008	1.09016	1.09008	1.09008	16	0	0
2023.12.01	05:57:00	1.09008	1.09009	1.09005	1.09007	12	0	0
2023.12.01	05:58:00	1.09008	1.09009	1.09006	1.09009	6	0	0
2023.12.01	05:59:00	1.09008	1.09011	1.09006	1.09006	9	0	0
2023.12.01	06:00:00	1.09005	1.09005	1.08997	1.08998	18	0	0
2023.12.01	06:01:00	1.08996	1.08998	1.08984	1.08985	9	0	0
2023.12.01	06:02:00	1.08984	1.08994	1.08982	1.08993	17	0	0
2023.12.01	06:03:00	1.08993	1.08998	1.08993	1.08997	16	0	0
2023.12.01	06:04:00	1.08997	1.09004	1.08996	1.08998	17	0	0
2023.12.01	06:05:00	1.08998	1.09006	1.08998	1.09003	14	0	0
2023.12.01	06:06:00	1.09002	1.09003	1.08987	1.08987	12	0	0
2023.12.01	06:07:00	1.08985	1.08989	1.08983	1.08988	14	0	0
2023.12.01	06:08:00	1.08988	1.08998	1.08988	1.08993	9	0	0
2023.12.01	06:09:00	1.08991	1.08998	1.08986	1.08994	13	0	0
2023.12.01	06:10:00	1.08998	1.09003	1.08997	1.09000	11	0	0
2023.12.01	06:11:00	1.08998	1.08999	1.08993	1.08996	18	0	0
2023.12.01	06:12:00	1.08994	1.09004	1.08994	1.09004	16	0	0
2023.12.01	06:13:00	1.09003	1.09008	1.08998	1.09000	31	0	0
2023.12.01	06:14:00	1.09000	1.09001	1.08999	1.09000	14	0	0
2023.12.01	06:15:00	1.09000	1.09000	1.08998	1.08999	15	0	0
2023.12.01	06:16:00	1.08998	1.08999	1.08997	1.08999	10	0	0
2023.12.01	06:17:00	1.08998	1.09004	1.08998	1.09001	18	0	0
2023.12.01	06:18:00	1.09000	1.09004	1.09000	1.09003	12	0	0
2023.12.01	06:19:00	1.08999	1.09008	1.08998	1.09008	20	0	0
2023.12.01	06:20:00	1.09007	1.09012	1.09007	1.09011	14	0	0
2023.12.01	06:21:00	1.09013	1.09019	1.09012	1.09015	15	0	0
2023.12.01	06:22:00	1.09016	1.09022	1.09016	1.09019	12	0	0
2023.12.01	06:23:00	1.09020	1.09024	1.09019	1.09024	9	0	0
2023.12.01	06:24:00	1.09026	1.09030	1.09026	1.09030	7	0	0
2023.12.01	06:25:00	1.09027	1.09028	1.09023	1.09024	12	0	0
2023.12.01	06:26:00	1.09023	1.09027	1.09023	1.09024	11	0	0
2023.12.01	06:27:00	1.09023	1.09026	1.09023	1.09024	10	0	0
2023.12.01	06:28:00	1.09022	1.09030	1.09022	1.09030	8	0	0
2023.12.01	06:29:00	1.09030	1.09034	1.09030	1.09034	5	0	0
2023.12.01	06:30:00	1.09033	1.09033	1.09027	1.09027	6	0	0
2023.12.01	06:31:00	1.09028	1.09045	1.09028	1.09044	16	0	0
2023.12.01	06:32:00	1.09045	1.09045	1.09044	1.09045	3	0	0
2023.12.01	06:33:00	1.09044	1.09047	1.09044	1.09045	6	0	0
2023.12.01	06:34:00	1.09044	1.09050	1.09044	1.09049	7	0	0
2023.12.01	06:35:00	1.09049	1.09052	1.09048	1.09049	8	0	0
2023.12.01	06:36:00	1.09049	1.09049	1.09048	1.09048	4	0	0
2023.12.01	06:37:00	1.09048	1.09048	1.09043	1.09043	6	0	0
2023.12.01	06:38:00	1.09045	1.09045	1.09042	1.09043	6	0	0
2023.12.01	06:39:00	1.09042	1.09044	1.09042	1.09043	7	0	0
2023.12.01	06:40:00	1.09042	1.09050	1.09042	1.09049	9	0	0
2023.12.01	06:41:00	1.09049	1.09054	1.09046	1.09053	9	0	0
2023.12.01	06:42:00	1.09054	1.09054	1.09048	1.09048	5	0	0
2023.12.01	06:43:00	1.09046	1.09046	1.09043	1.09043	8	0	0
2023.12.01	06:44:00	1.09044	1.09049	1.09043	1.09048	9	0	0
2023.12.01	06:45:00	1.09044	1.09044	1.09036	1.09037	7	0	10
2023.12.01	06:46:00	1.09036	1.09044	1.09036	1.09043	15	0	0
2023.12.01	06:47:00	1.09040	1.09044	1.09040	1.09043	9	0	0
2023.12.01	06:48:00	1.09044	1.09044	1.09038	1.09038	9	0	0
2023.12.01	06:49:00	1.09038	1.09044	1.09038	1.09043	15	0	0
2023.12.01	06:50:00	1.09041	1.09044	1.09041	1.09044	8	0	0
2023.12.01	06:51:00	1.09042	1.09044	1.09042	1.09043	12	0	0
2023.12.01	06:52:00	1.09044	1.09045	1.09043	1.09044	9	0	0
2023.12.01	06:53:00	1.09045	1.09053	1.09044	1.09052	12	0	0
2023.12.01	06:54:00	1.09051	1.09053	1.09048	1.09050	8	0	0
2023.12.01	06:55:00	1.09050	1.09054	1.09048	1.09049	15	0	0
2023.12.01	06:56:00	1.09048	1.09049	1.09047	1.09047	3	0	0
2023.12.01	06:57:00	1.09048	1.09054	1.09047	1.09054	7	0	0
2023.12.01	06:58:00	1.09055	1.09060	1.09054	1.09060	16	0	0
2023.12.01	06:59:00	1.09060	1.09067	1.09060	1.09067	21	0	0
2023.12.01	07:00:00	1.09066	1.09082	1.09066	1.09081	37	0	0
2023.12.01	07:01:00	1.09083	1.09093	1.09080	1.09093	33	0	0
2023.12.01	07:02:00	1.09095	1.09096	1.09076	1.09076	28	0	0
2023.12.01	07:03:00	1.09075	1.09093	1.09075	1.09092	20	0	0
2023.12.01	07:04:00	1.09089	1.09092	1.09082	1.09082	17	0	0
2023.12.01	07:05:00	1.09081	1.09082	1.09059	1.09059	23	0	0
2023.12.01	07:06:00	1.09061	1.09064	1.09059	1.09063	27	0	0
2023.12.01	07:07:00	1.09063	1.09063	1.09052	1.09061	15	0	0
2023.12.01	07:08:00	1.09064	1.09064	1.09059	1.09064	10	0	0
2023.12.01	07:09:00	1.09060	1.09066	1.09059	1.09065	14	0	0
2023.12.01	07:10:00	1.09068	1.09075	1.09065	1.09075	31	0	0
2023.12.01	07:11:00	1.09074	1.09076	1.09070	1.09070	9	0	0
2023.12.01	07:12:00	1.09069	1.09071	1.09065	1.09069	9	0	0
2023.12.01	07:13:00	1.09068	1.09070	1.09066	1.09068	6	0	0
2023.12.01	07:14:00	1.09068	1.09070	1.09063	1.09063	16	0	0
2023.12.01	07:15:00	1.09062	1.09065	1.09060	1.09060	15	0	0
2023.12.01	07:16:00	1.09059	1.09063	1.09055	1.09059	7	0	0
2023.12.01	07:17:00	1.09059	1.09065	1.09058	1.09060	12	0	0
2023.12.01	07:18:00	1.09056	1.09060	1.09055	1.09060	14	0	0
2023.12.01	07:19:00	1.09060	1.09061	1.09054	1.09055	11	0	0
2023.12.01	07:20:00	1.09053	1.09059	1.09053	1.09055	15	0	0
2023.12.01	07:21:00	1.09056	1.09056	1.09051	1.09054	17	0	0
2023.12.01	07:22:00	1.09061	1.09069	1.09061	1.09068	17	0	0
2023.12.01	07:23:00	1.09067	1.09069	1.09063	1.09064	21	0	0
2023.12.01	07:24:00	1.09065	1.09069	1.09064	1.09066	8	0	0
2023.12.01	07:25:00	1.09067	1.09074	1.09065	1.09069	17	0	0
2023.12.01	07:26:00	1.09070	1.09070	1.09066	1.09070	23	0	0
2023.12.01	07:27:00	1.09071	1.09071	1.09069	1.09071	15	0	0
2023.12.01	07:28:00	1.09069	1.09070	1.09066	1.09069	9	0	0
2023.12.01	07:29:00	1.09069	1.09085	1.09069	1.09085	18	0	0
2023.12.01	07:30:00	1.09086	1.09086	1.09070	1.09071	11	0	0
2023.12.01	07:31:00	1.09070	1.09071	1.09065	1.09069	31	0	0
2023.12.01	07:32:00	1.09070	1.09070	1.09060	1.09060	19	0	0
2023.12.01	07:33:00	1.09056	1.09070	1.09056	1.09070	16	0	0
2023.12.01	07:34:00	1.09072	1.09092	1.09071	1.09092	30	0	0
2023.12.01	07:35:00	1.09091	1.09100	1.09087	1.09096	32	0	0
2023.12.01	07:36:00	1.09098	1.09106	1.09098	1.09105	25	0	0
2023.12.01	07:37:00	1.09106	1.09106	1.09098	1.09099	12	0	0
2023.12.01	07:38:00	1.09095	1.09104	1.09095	1.09098	17	0	0
2023.12.01	07:39:00	1.09097	1.09097	1.09089	1.09091	22	0	0
2023.12.01	07:40:00	1.09092	1.09095	1.09085	1.09085	18	0	0
2023.12.01	07:41:00	1.09083	1.09090	1.09083	1.09090	4	0	0
2023.12.01	07:42:00	1.09088	1.09094	1.09087	1.09094	15	0	0
2023.12.01	07:43:00	1.09095	1.09097	1.09090	1.09092	29	0	0
2023.12.01	07:44:00	1.09091	1.09095	1.09088	1.09088	19	0	0
2023.12.01	07:45:00	1.09088	1.09102	1.09088	1.09099	19	0	0
2023.12.01	07:46:00	1.09098	1.09101	1.09085	1.09085	21	0	0
2023.12.01	07:47:00	1.09086	1.09086	1.09080	1.09080	12	0	0
2023.12.01	07:48:00	1.09076	1.09082	1.09076	1.09081	19	0	0
2023.12.01	07:49:00	1.09080	1.09087	1.09080	1.09085	25	0	0
2023.12.01	07:50:00	1.09086	1.09092	1.09085	1.09090	17	0	0
2023.12.01	07:51:00	1.09090	1.09095	1.09089	1.09090	24	0	0
2023.12.01	07:52:00	1.09091	1.09098	1.09091	1.09097	27	0	0
2023.12.01	07:53:00	1.09096	1.09099	1.09090	1.09095	21	0	0
2023.12.01	07:54:00	1.09096	1.09099	1.09094	1.09094	20	0	0
2023.12.01	07:55:00	1.09094	1.09105	1.09093	1.09102	25	0	0
2023.12.01	07:56:00	1.09105	1.09107	1.09101	1.09103	17	0	0
2023.12.01	07:57:00	1.09103	1.09111	1.09101	1.09107	21	0	0
2023.12.01	07:58:00	1.09108	1.09118	1.09107	1.09117	30	0	0
2023.12.01	07:59:00	1.09118	1.09122	1.09111	1.09111	37	0	0
2023.12.01	08:00:00	1.09109	1.09110	1.09085	1.09095	28	0	0
2023.12.01	08:01:00	1.09096	1.09100	1.09090	1.09093	22	0	0
2023.12.01	08:02:00	1.09095	1.09095	1.09088	1.09090	33	0	0
2023.12.01	08:03:00	1.09090	1.09103	1.09089	1.09095	24	0	0
2023.12.01	08:04:00	1.09094	1.09095	1.09083	1.09083	34	0	0
2023.12.01	08:05:00	1.09084	1.09089	1.09084	1.09085	26	0	0
2023.12.01	08:06:00	1.09085	1.09088	1.09079	1.09085	23	0	0
2023.12.01	08:07:00	1.09084	1.09085	1.09080	1.09080	15	0	0
2023.12.01	08:08:00	1.09080	1.09088	1.09074	1.09079	41	0	0
2023.12.01	08:09:00	1.09080	1.09084	1.09077	1.09084	20	0	0
2023.12.01	08:10:00	1.09083	1.09084	1.09075	1.09077	18	0	0
2023.12.01	08:11:00	1.09076	1.09079	1.09076	1.09079	11	0	0
2023.12.01	08:12:00	1.09080	1.09083	1.09071	1.09082	22	0	0
2023.12.01	08:13:00	1.09084	1.09084	1.09070	1.09070	22	0	0
2023.12.01	08:14:00	1.09070	1.09075	1.09068	1.09075	21	0	0
2023.12.01	08:15:00	1.09075	1.09079	1.09069	1.09069	15	0	0
2023.12.01	08:16:00	1.09068	1.09074	1.09063	1.09070	17	0	0
2023.12.01	08:17:00	1.09069	1.09085	1.09069	1.09084	31	0	0
2023.12.01	08:18:00	1.09082	1.09085	1.09080	1.09085	13	0	0
2023.12.01	08:19:00	1.09079	1.09079	1.09073	1.09077	15	0	0
2023.12.01	08:20:00	1.09076	1.09081	1.09074	1.09080	17	0	0
2023.12.01	08:21:00	1.09079	1.09083	1.09074	1.09074	13	0	0
2023.12.01	08:22:00	1.09074	1.09081	1.09074	1.09080	15	0	0
2023.12.01	08:23:00	1.09081	1.09084	1.09079	1.09084	14	0	0
2023.12.01	08:24:00	1.09083	1.09084	1.09075	1.09075	28	0	0
2023.12.01	08:25:00	1.09074	1.09081	1.09074	1.09074	23	0	0
2023.12.01	08:26:00	1.09073	1.09079	1.09073	1.09077	12	0	0
2023.12.01	08:27:00	1.09076	1.09076	1.09073	1.09073	18	0	0
2023.12.01	08:28:00	1.09073	1.09074	1.09070	1.09073	29	0	0
2023.12.01	08:29:00	1.09072	1.09076	1.09072	1.09075	25	0	0
2023.12.01	08:30:00	1.09075	1.09078	1.09071	1.09075	24	0	0
2023.12.01	08:31:00	1.09076	1.09091	1.09076	1.09085	21	0	0
2023.12.01	08:32:00	1.09086	1.09090	1.09078	1.09090	25	0	0
2023.12.01	08:33:00	1.09091	1.09103	1.09088	1.09098	41	0	0
2023.12.01	08:34:00	1.09099	1.09111	1.09098	1.09103	20	0	0
2023.12.01	08:35:00	1.09104	1.09105	1.09083	1.09089	34	0	0
2023.12.01	08:36:00	1.09088	1.09101	1.09088	1.09096	15	0	0
2023.12.01	08:37:00	1.09096	1.09106	1.09096	1.09105	27	0	0
2023.12.01	08:38:00	1.09103	1.09112	1.09103	1.09109	15	0	0
2023.12.01	08:39:00	1.09114	1.09114	1.09108	1.09109	14	0	0
2023.12.01	08:40:00	1.09112	1.09112	1.09090	1.09099	40	0	0
2023.12.01	08:41:00	1.09095	1.09103	1.09092	1.09093	38	0	0
2023.12.01	08:42:00	1.09092	1.09098	1.09092	1.09094	20	0	0
2023.12.01	08:43:00	1.09093	1.09093	1.09083	1.09088	26	0	0
2023.12.01	08:44:00	1.09089	1.09090	1.09076	1.09077	28	0	0
2023.12.01	08:45:00	1.09076	1.09080	1.09076	1.09079	21	0	0
2023.12.01	08:46:00	1.09081	1.09085	1.09071	1.09085	21	0	0
2023.12.01	08:47:00	1.09086	1.09087	1.09080	1.09082	13	0	0
2023.12.01	08:48:00	1.09083	1.09094	1.09081	1.09094	26	0	0
2023.12.01	08:49:00	1.09091	1.09100	1.09090	1.09099	20	0	0
2023.12.01	08:50:00	1.09098	1.09110	1.09098	1.09105	30	0	0
2023.12.01	08:51:00	1.09106	1.09110	1.09105	1.09109	15	0	0
2023.12.01	08:52:00	1.09110	1.09115	1.09109	1.09115	26	0	0
2023.12.01	08:53:00	1.09114	1.09115	1.09110	1.09114	24	0	0
2023.12.01	08:54:00	1.09118	1.09119	1.09117	1.09118	8	0	0
2023.12.01	08:55:00	1.09116	1.09117	1.09091	1.09095	22	0	0
